lat,lon
-77.5618,43.1122
-77.6481,43.1367
-77.6062,43.1317
-77.6043,43.1834
-77.5555,43.214
-77.6344,43.0834
-77.7311,43.1216
-77.5057,43.1522
-77.704,43.2126
-77.6277,43.1275
-77.6843,43.286
-79.244,42.0928
-79.2949,42.0817
-78.4999,42.0918
-78.0594,42.0737
-78.0578,42.0126
-77.9947,42.3263
-79.4056,42.1084
-78.0943,42.32
-79.3581,42.1513
-78.2312,42.2855
-78.1448,42.0704
-79.4344,42.394
-78.184,42.364
-79.2993,42.3504
-78.8885,42.3333
-79.2831,42.1095
-78.2648,42.0137
-79.4667,42.2098
-79.1203,42.3127
-79.6685,42.0557
-79.022,42.2625
-78.2751,42.1882
-79.4193,42.2394
-78.7432,42.3971
-78.9473,42.1747
-78.6606,42.2959
-79.1135,42.2291
-79.1895,42.1239
-78.1043,42.4508
-79.7349,42.1204
-78.44,42.3388
-79.1318,42.0528
-78.1359,42.1907
-79.1649,42.2147
-78.6208,42.2083
-79.3096,42.1205
-78.4159,42.1979
-78.2063,42.4228
-78.1403,42.4777
-79.0964,42.1508
-78.6466,42.145
-79.3291,42.0973
-79.0062,42.2983
-79.3235,42.3524
-78.632,42.0639
-78.2097,42.0319
-78.8093,42.2541
-79.4239,42.1967
-79.4963,42.2409
-79.4495,42.0126
-78.426,42.0821
-78.8073,42.3575
-79.4815,42.057
-79.4589,42.3858
-78.3314,42.0273
-78.96,42.1631
-78.1681,42.1144
-79.7121,42.2482
-78.2536,42.3923
-78.6847,42.2701
-78.7304,42.1604
-79.5857,42.1631
-79.2673,42.2455
-78.9177,42.082
-79.3758,42.3182
-79.4122,42.1557
-78.2213,42.1227
-79.5726,42.322
-78.378,42.0621
-77.266,42.0983
-77.7893,42.2534
-77.7781,42.2558
-77.778,42.316
-76.7348,42.351
-77.792,42.1575
-77.6918,42.4225
-77.4669,42.5596
-77.4641,42.3679
-77.3028,42.3575
-76.972,42.2798
-78.011,42.2334
-76.9527,42.1455
-77.0913,42.3825
-76.7361,42.1939
-76.3668,42.3765
-76.8292,42.4394
-77.4403,42.2128
-77.365,42.1925
-77.2066,42.2386
-77.7954,42.4585
-77.5897,42.2635
-76.6974,42.2774
-76.6202,42.0392
-77.4998,42.5003
-77.1414,42.1785
-77.0475,42.1383
-77.0547,42.1429
-77.9289,42.5449
-77.0028,42.5053
-76.6819,42.1859
-77.636,42.1398
-77.1977,42.4312
-76.8786,42.4966
-76.9508,42.5945
-77.6569,42.3274
-76.8345,42.1805
-77.9818,42.5388
-76.7268,42.6165
-76.484,42.4028
-76.5054,42.4607
-76.4672,42.4451
-76.4837,42.4474
-76.6149,42.5084
-77.4999,42.129
-77.3648,42.3742
-76.927,42.5126
-77.1397,42.0284
-76.5366,42.1149
-76.8339,42.5966
-76.693,42.0694
-76.7067,42.4516
-76.8392,42.2581
-76.8396,42.3437
-76.592,42.3621
-76.7717,42.3609
-77.1194,42.171
-76.8815,42.0419
-76.8652,42.2348
-77.2983,42.5224
-77.1691,42.5233
-76.9258,42.4297
-77.6767,42.0726
-76.9364,42.4485
-77.2083,42.3041
-77.99,42.1697
-76.3608,42.4025
-76.5375,42.5645
-76.4899,42.2467
-77.889,42.4773
-77.5502,42.0501
-76.6681,42.521
-77.0268,42.3994
-76.5717,42.2085
-76.9022,42.3771
-76.5333,42.0172
-77.0977,42.4741
-76.7723,42.0273
-77.9419,42.1108
-77.8106,42.0456
-77.4203,42.0736
-76.812,42.1008
-76.7509,42.1473
-76.8877,42.1198
-76.8037,42.0729
-76.8397,42.0869
-80.3197,40.5921
-80.2105,40.6005
-80.3822,40.3413
-80.1985,40.6416
-79.8814,40.6312
-79.931,40.6478
-80.3365,40.6972
-80.3592,40.7687
-79.8122,40.1588
-79.7414,40.6082
-80.0811,40.6372
-80.1153,40.3472
-79.7992,40.2773
-80.3622,40.4051
-79.9506,40.2373
-80.4044,40.3821
-79.92,40.1404
-79.841,40.5681
-79.9317,40.3243
-80.3423,40.5131
-80.2349,40.6649
-80.0248,40.4344
-79.7818,40.5821
-80.1669,40.3547
-79.8509,40.6423
-79.8619,40.1768
-79.8895,40.3527
-79.8079,40.3839
-79.8568,40.2656
-79.9252,40.2521
-80.2147,40.683
-80.49,40.5743
-79.9443,40.6252
-79.8883,40.326
-80.2286,40.5563
-80.0248,40.4344
-79.8051,40.5574
-80.4388,40.5622
-79.8637,40.5695
-80.4151,40.6671
-80.3605,40.38
-80.4086,40.3625
-80.1219,40.3058
-80.2099,40.5662
-80.2562,40.3697
-80.4908,40.6793
-80.2921,40.368
-80.2917,40.6718
-79.8835,40.1524
-79.9241,40.1937
-80.1398,40.3542
-79.7273,40.6421
-80.2972,40.7393
-79.9534,40.2066
-79.7129,40.5616
-79.7648,40.5698
-80.1842,40.4033
-79.8562,40.1393
-80.2603,40.7157
-80.0248,40.4344
-79.8347,40.6073
-80.3863,40.6025
-80.3879,40.3584
-80.2383,40.5763
-80.2083,40.3863
-79.7922,40.2382
-79.7852,40.6187
-79.7223,40.3857
-80.0795,40.6534
-79.8487,40.1851
-79.8966,40.2716
-79.758,40.2075
-80.0649,40.612
-80.0248,40.4344
-80.0795,40.6534
-79.9665,40.57
-80.0398,40.321
-79.8625,40.4038
-80.0915,40.4029
-80.1996,40.5
-79.8522,40.3704
-79.8389,40.4036
-79.9644,40.5375
-79.9052,40.3926
-79.8664,40.3634
-80.0248,40.4344
-80.2649,40.4584
-80.0248,40.4344
-79.996,40.2932
-79.8002,40.336
-79.8452,40.3417
-79.8668,40.3328
-80.0248,40.4344
-79.8154,40.3016
-73.9198,40.8085
-73.9072,40.8153
-73.9099,40.8316
-73.8999,40.8486
-73.8895,40.8633
-73.894,40.8247
-73.8794,40.8409
-73.841,40.8465
-73.8602,40.8434
-73.9067,40.8798
-73.7874,40.8469
-73.8196,40.8261
-73.8503,40.8904
-73.8712,40.8737
-73.9003,40.8662
-73.8495,40.8702
-73.8622,40.9
-73.9053,40.9011
-73.8716,40.8295
-73.8606,40.8194
-73.8841,40.8139
-73.8278,40.8729
-73.7611,41.2946
-73.8413,41.0113
-73.8718,41.0259
-73.7009,41.136
-73.7454,41.3421
-73.6355,41.1909
-73.6915,41.2344
-73.5992,41.4097
-73.835,41.1444
-73.9412,41.2583
-73.6815,41.4432
-73.7715,41.1705
-73.9335,41.4414
-73.8612,41.3006
-73.602,41.2722
-73.661,41.3477
-73.8924,41.218
-73.9262,41.2343
-73.8665,41.0118
-73.8136,41.0572
-73.92,41.3621
-73.6479,41.3004
-73.753,41.3098
-73.7181,40.9719
-73.8074,41.0197
-73.796,41.1073
-73.8597,41.0381
-73.7947,41.3385
-73.6841,41.2709
-73.8838,41.3374
-73.7571,40.9351
-73.7243,41.3334
-73.7508,41.3717
-73.7601,41.3726
-73.735,40.9525
-73.733,41.119
-73.7926,41.2015
-73.8508,41.3143
-73.9446,41.2496
-73.7299,41.205
-73.838,40.9079
-73.8371,40.9126
-73.8299,40.9231
-73.8221,40.9086
-73.5929,41.3414
-73.8538,41.1673
-73.9184,41.2892
-73.8931,41.284
-73.7845,41.135
-73.6798,41.0222
-73.5732,41.2042
-73.7156,41.0384
-73.6551,41.3259
-73.8502,41.3728
-73.6907,40.9734
-73.7995,40.9927
-73.7423,41.3287
-73.8273,41.3286
-73.6951,41.3346
-73.5402,41.2553
-73.844,41.0897
-73.7733,41.1182
-73.7776,41.0856
-73.9587,41.2548
-73.6032,41.3032
-73.7924,41.2999
-73.7652,41.033
-73.733,41.119
-73.7776,41.0499
-73.7395,41.0592
-73.7552,41.0141
-73.7781,41.0247
-73.8117,41.0398
-73.733,41.119
-73.8669,40.9461
-73.8987,40.9312
-73.8852,40.9518
-73.8593,40.9176
-73.895,40.9177
-73.863,40.9878
-73.8198,40.9569
-73.8353,40.9391
-73.8086,40.955
-73.8434,40.9656
-73.7877,40.9166
-73.7954,40.9483
-73.8073,40.9045
-73.7863,40.9491
-73.781,40.9002
-74.1241,41.1177
-74.1257,41.3862
-74.0608,41.1609
-74.3547,41.3878
-73.9629,41.0626
-74.1951,41.4093
-74.3615,41.5443
-74.2505,41.443
-74.122,41.3268
-74.2651,41.3554
-74.385,41.5244
-73.9413,41.1487
-74.3528,41.3295
-73.9917,41.3346
-74.0005,41.2021
-74.3302,41.3946
-74.3033,41.2101
-74.1249,41.3005
-73.969,41.1971
-73.9746,41.3582
-74.1197,41.3536
-74.1702,41.124
-74.4842,41.4852
-74.5109,41.3653
-74.4701,41.4512
-74.345,41.4886
-74.1911,41.3274
-74.1885,41.3286
-74.0736,41.1163
-74.0785,41.4009
-74.0109,41.0977
-73.9962,41.1472
-74.4435,41.3627
-74.3547,41.3878
-73.9252,41.0914
-73.9609,41.0442
-74.5294,41.4818
-73.925,41.0103
-74.0159,41.0629
-73.9192,41.0395
-74.4888,41.2926
-74.0436,41.1901
-74.4847,41.376
-74.2008,41.1575
-74.1762,41.248
-73.9229,41.0256
-74.0474,41.1158
-74.3184,41.1823
-73.9962,41.2292
-74.2886,41.3232
-74.0608,41.1609
-73.9491,41.0278
-74.0154,41.2078
-74.3225,41.575
-73.9892,41.2598
-74.2159,41.1925
-74.5615,41.302
-73.943,41.1183
-74.3604,41.2656
-74.1601,41.4237
-73.9821,41.209
-73.9768,41.0973
-73.9737,41.3945
-73.956,41.3915
-74.5529,41.3214
-73.7058,40.7236
-73.6018,40.7548
-73.7049,40.6976
-73.7114,40.7481
-73.7182,40.7571
-73.6758,40.701
-73.7189,40.7742
-73.727,40.7867
-73.6018,40.7548
-73.7343,40.7993
-73.7416,40.8171
-73.6018,40.7548
-73.6888,40.7934
-73.6828,40.7294
-73.695,40.7602
-73.6964,40.835
-73.6018,40.7548
-73.7474,40.6205
-73.9345,40.7446
-73.9265,40.7706
-73.9149,40.7627
-73.9216,40.7436
-73.911,40.7763
-73.9295,40.7608
-73.9575,40.7454
-73.8708,40.6514
-73.9903,40.694
-73.945,40.6451
-73.9349,40.6505
-73.9856,40.6179
-73.9666,40.6924
-73.9436,40.7012
-73.894,40.6705
-73.8736,40.6762
-74.0303,40.6251
-73.9467,40.6281
-73.9563,40.7095
-73.9145,40.6625
-73.9367,40.67
-73.9968,40.6016
-73.9828,40.6669
-73.9496,40.6794
-73.9798,40.6816
-73.9758,40.6424
-73.996,40.6336
-74.0133,40.6412
-73.9274,40.6907
-73.9498,40.7272
-73.9743,40.5979
-73.9884,40.5767
-73.9546,40.6628
-73.957,40.6467
-74.0121,40.6174
-73.9475,40.6011
-73.965,40.6225
-74.0014,40.6794
-74.0018,40.6521
-73.9211,40.6784
-73.9239,40.6205
-73.9536,40.5839
-73.9028,40.6407
-73.918,40.7006
-73.9644,40.679
-73.8824,40.6497
-73.945,40.6451
-73.8317,40.7817
-73.8708,40.6514
-73.8241,40.7667
-73.8226,40.7536
-73.845,40.7855
-73.8096,40.7851
-73.7968,40.7606
-73.7767,40.7928
-73.7812,40.7807
-73.7745,40.7627
-73.7326,40.7591
-73.7454,40.7722
-73.7588,40.7428
-73.7951,40.7374
-73.7949,40.7272
-73.8195,40.728
-73.8611,40.7453
-73.8739,40.7613
-73.8916,40.7611
-73.8735,40.7721
-73.883,40.7513
-73.8776,40.7351
-73.8602,40.7278
-73.8473,40.7229
-73.9069,40.745
-73.8997,40.7239
-73.8792,40.7173
-73.8708,40.6514
-73.8961,40.7036
-73.8708,40.6514
-73.7374,40.6947
-73.7617,40.6958
-73.7559,40.6645
-73.8438,40.6588
-73.8297,40.7069
-73.8514,40.6838
-73.8448,40.6769
-73.8345,40.6982
-73.823,40.6868
-73.819,40.6744
-73.8585,40.6913
-73.7353,40.6621
-73.7677,40.7142
-73.8708,40.6514
-73.723,40.7347
-73.7489,40.7277
-73.7433,40.7208
-73.7401,40.709
-73.7827,40.6472
-73.8501,40.6869
-73.7944,40.7119
-73.7877,40.6969
-73.7758,40.6775
-73.8111,40.7029
-73.7966,40.6763
-73.7908,40.722
-73.8708,40.6514
-73.6398,40.7469
-73.6514,40.7703
-73.7255,40.5887
-73.6097,40.6548
-73.6119,40.7512
-73.7264,40.6236
-73.6674,40.6404
-73.5866,40.6536
-73.6487,40.7245
-73.6018,40.7548
-73.6277,40.865
-73.6076,40.8281
-73.6018,40.7548
-73.6261,40.8125
-73.6027,40.7172
-73.6176,40.7049
-73.6018,40.7548
-73.6539,40.6929
-73.592,40.702
-73.5561,40.7149
-73.6018,40.7548
-73.6957,40.6404
-73.6554,40.604
-73.733,40.614
-73.5927,40.8817
-73.6595,40.5877
-73.6741,40.6571
-73.6731,40.675
-73.5536,40.6685
-73.5875,40.7882
-73.5808,40.5905
-73.638,40.6637
-73.6018,40.7548
-73.6375,40.6362
-73.5867,40.6802
-73.6477,40.7984
-73.6403,40.7845
-73.6436,40.846
-73.7057,40.6742
-73.7118,40.6523
-73.6018,40.7548
-73.5723,40.7557
-73.6449,40.7592
-73.7141,40.6326
-73.7427,40.6076
-73.8708,40.6514
-73.758,40.6006
-73.7933,40.5923
-73.8198,40.6076
-73.8428,40.5766
-73.8708,40.6514
-73.9067,40.5594
-73.4171,40.6842
-73.3257,40.6957
-73.3236,40.7321
-73.3546,40.7135
-73.0542,40.7444
-73.243,40.7051
-73.3543,40.7182
-73.5601,40.9074
-73.5365,40.6729
-72.9469,40.7733
-73.4857,40.74
-73.0352,40.7501
-73.1163,40.7678
-73.2503,40.7809
-73.2646,40.728
-72.8921,40.7843
-73.0822,40.8705
-73.3754,40.8929
-73.1961,40.7866
-73.4423,40.8601
-73.2799,40.843
-73.3963,40.6778
-73.0069,40.885
-73.3257,40.7591
-73.1805,40.7282
-73.3146,40.857
-73.5349,40.8472
-73.1116,40.9426
-73.4327,40.7315
-73.6018,40.7548
-73.0413,40.8366
-73.1607,40.7297
-73.3646,40.8621
-73.0718,40.7964
-73.0416,40.8105
-73.4102,40.8676
-73.3634,40.8143
-73.403,40.7946
-73.1709,40.8067
-73.2221,40.7348
-73.1827,40.7548
-73.5331,40.7881
-73.2438,40.8861
-73.1168,40.8567
-73.5166,40.7254
-73.3745,40.6884
-73.4588,40.6682
-73.1918,40.8102
-73.4444,40.6807
-72.9852,40.8174
-72.9913,40.9436
-73.5526,40.8857
-73.0127,40.9271
-73.1482,40.8462
-73.3309,40.9051
-73.1297,40.7382
-73.1613,40.6443
-73.5272,40.866
-72.9871,40.7609
-73.6018,40.7548
-73.4151,40.7934
-73.0464,40.9136
-73.0611,40.9457
-72.9357,40.9492
-73.1305,40.8083
-73.1591,40.8813
-73.0859,40.7459
-73.491,40.6795
-73.0448,40.8699
-72.8927,40.9485
-73.2138,40.8542
-73.1958,40.8231
-72.9742,40.9567
-73.1277,40.9068
-73.5024,40.8146
-72.8348,40.952
-73.5103,40.685
-72.6371,40.9223
-73.3007,40.7117
-73.1,40.732
-73.4716,40.8154
-73.3761,40.7523
-73.523,40.7623
-73.6018,40.7548
-73.4816,40.7781
-73.4575,40.765
-73.6018,40.7548
-72.652,40.9262
-72.0959,40.9895
-72.6371,40.9223
-72.3077,40.9339
-72.7423,40.9297
-72.797,40.7997
-72.4803,41.0139
-72.179,40.993
-72.3419,41.1264
-72.7538,40.809
-72.7283,40.8297
-72.5813,40.8428
-72.3674,41.1039
-72.5202,40.8726
-72.6371,40.9223
-72.554,40.9674
-72.8002,40.8421
-72.8566,40.8064
-72.8537,40.7657
-72.5363,40.9943
-72.9525,40.8782
-71.944,41.0459
-72.8229,40.8095
-72.4759,40.9915
-72.2879,41.1437
-72.4666,41.0392
-72.6012,40.8226
-72.7064,40.8086
-72.8881,40.9018
-72.2707,40.9305
-72.3067,40.982
-72.3366,41.064
-72.3559,41.084
-72.876,40.7439
-72.4103,40.9043
-72.3895,40.8843
-72.5773,40.9365
-72.429,41.0555
-72.7054,40.8195
-72.8822,40.8678
-72.2425,40.9396
-72.3491,40.9209
-72.6699,40.818
-72.6473,40.8295
-72.9174,40.837
-73.9277,42.4561
-73.9002,42.8573
-74.0193,42.7063
-74.229,42.9063
-73.8152,42.2736
-74.4236,42.9102
-73.455,42.3223
-73.5504,42.6365
-73.8552,42.9192
-73.8486,43.005
-73.3702,42.6919
-74.1466,42.6108
-73.5107,42.495
-74.1684,43.0727
-73.896,42.9329
-73.4497,42.9601
-73.4159,42.4132
-74.4569,42.7648
-74.5169,43.1922
-73.7071,42.5376
-74.3451,42.737
-74.6819,42.533
-73.5873,42.3496
-73.3716,42.6467
-73.964,42.5759
-73.851,42.3659
-74.4939,42.684
-73.7977,42.4757
-73.9206,42.4865
-73.7124,42.7754
-73.7486,42.3172
-73.8199,42.3501
-73.4719,42.7667
-74.1868,42.748
-73.8373,42.6158
-73.9708,42.6149
-74.0839,42.7708
-73.3522,42.9808
-73.9062,42.3527
-74.0555,42.6191
-73.4903,42.433
-73.6826,42.5951
-73.4984,42.5352
-73.6274,42.5637
-74.6674,42.6321
-73.7851,42.8499
-74.2882,42.7717
-73.9237,42.555
-74.4021,42.9571
-74.2851,42.9423
-74.2484,42.9765
-74.4381,42.5923
-74.3598,42.9036
-74.2326,42.6626
-74.029,43.0217
-73.6486,42.3036
-74.4003,42.4108
-73.7959,42.5971
-74.3375,43.0616
-73.4468,42.7726
-74.0222,42.4113
-73.8975,42.6973
-73.9053,42.6948
-74.1556,42.9695
-73.8093,42.429
-73.3181,42.8667
-73.3581,42.8937
-74.3648,42.7045
-74.6117,42.4999
-73.4989,42.8769
-74.3715,43.0069
-73.7183,42.3767
-74.1168,42.66
-74.4569,43.6676
-73.763,42.7462
-73.5807,42.4725
-74.903,42.5371
-74.2444,43.1411
-73.7214,42.9168
-74.1315,42.4515
-73.6077,42.8412
-74.3292,42.5637
-73.6118,42.5271
-73.7882,42.4442
-73.3773,42.4759
-73.7643,42.725
-73.6663,42.44
-74.4282,42.4899
-73.63,42.4705
-73.3464,42.9261
-74.2288,43.2662
-73.5545,42.4357
-74.1231,42.8499
-73.3401,42.7495
-74.5263,43.4481
-73.5627,42.6918
-74.1854,42.7318
-73.822,42.4754
-73.7219,42.6359
-74.1474,42.5133
-73.8701,42.8524
-74.571,42.6424
-74.0465,42.8745
-73.7859,42.9247
-73.4989,42.6379
-73.6154,42.9144
-74.8149,42.59
-73.748,42.4816
-74.3047,42.6615
-73.8129,42.5486
-73.8711,42.6485
-74.3642,42.7599
-73.8473,42.5317
-74.3667,43.5042
-73.5008,42.3091
-74.4536,42.8484
-74.6098,42.4174
-73.4224,42.5233
-73.4154,42.5855
-73.6609,43.0019
-73.7335,42.2857
-73.7613,42.3596
-73.7348,42.344
-74.5452,42.535
-73.9587,42.3851
-74.297,42.95
-73.6683,42.7287
-73.6739,42.7387
-73.6648,42.7829
-73.6943,42.746
-73.6683,42.4321
-73.5437,42.8855
-73.9448,42.6431
-74.4381,42.5923
-73.6995,42.81
-73.7123,42.7298
-74.2886,43.4012
-73.8283,42.4029
-74.0394,42.5156
-74.4631,42.5506
-73.4662,42.4862
-73.6109,42.638
-74.7299,42.6049
-73.6383,42.6878
-73.7562,42.6526
-73.7641,42.6413
-73.8575,42.7003
-73.7354,42.6847
-73.8207,42.7198
-73.7744,42.6683
-73.7562,42.6526
-73.7964,42.656
-73.7854,42.6417
-73.7605,42.6568
-73.7739,42.713
-73.8104,42.7168
-73.7562,42.6526
-73.8253,42.6853
-73.7562,42.6526
-73.7503,42.6471
-73.7562,42.6526
-74.058,42.8333
-73.9913,42.88
-73.9448,42.7823
-73.9094,42.7841
-73.9398,42.8161
-73.9809,42.7904
-73.9363,42.8047
-73.9206,42.8179
-73.8693,42.8091
-74.058,42.8333
-74.0668,41.9697
-73.9974,41.927
-74.2353,41.8083
-74.0857,42.3304
-74.5721,42.1417
-74.3335,42.3037
-74.1551,42.0406
-74.453,42.074
-74.0436,41.8752
-74.2658,42.0048
-74.0115,42.3096
-73.8985,42.2276
-74.2717,42.095
-73.9893,41.9076
-74.1631,42.3629
-74.1038,41.8467
-74.3801,41.6698
-74.5407,42.2522
-74.1849,42.402
-74.1117,42.386
-74.1353,42.2469
-74.1245,42.1643
-74.4141,41.7218
-73.9651,41.8279
-74.5473,42.1772
-74.0623,42.3815
-73.9474,42.0437
-74.1532,42.0053
-74.5312,42.3874
-74.5201,41.7281
-74.1023,42.1955
-74.6012,42.2079
-74.2165,42.2898
-74.1311,41.8167
-74.4899,42.1443
-74.2416,42.2333
-74.0687,41.9327
-74.2793,42.2694
-74.3035,41.7939
-74.2123,42.0733
-73.9924,41.9918
-74.2443,42.1332
-73.9457,42.3045
-74.3654,42.2404
-73.9354,42.0987
-74.1655,42.2995
-74.6178,42.1852
-74.0002,42.0357
-74.2485,42.0435
-74.3804,41.759
-74.6837,42.2094
-74.1524,42.4098
-74.2734,41.875
-74.0167,42.1729
-74.3393,42.0544
-74.4802,42.1331
-73.9767,41.8948
-74.3895,42.2979
-74.242,42.4563
-74.0773,42.2959
-74.0306,41.8403
-74.073,41.8402
-74.0523,42.2678
-74.5631,42.2957
-74.0079,42.0176
-73.9797,42.0738
-74.3774,42.1363
-74.2119,41.9767
-73.9554,42.2681
-74.4245,41.6639
-74.1697,41.8616
-74.1338,42.1956
-74.0626,41.8338
-73.9948,41.8651
-74.3535,41.7606
-73.9346,42.1087
-74.1049,41.9973
-74.362,42.2046
-73.9809,41.7953
-74.2871,41.9673
-74.2407,42.0849
-74.262,42.3175
-74.112,42.0348
-73.5542,41.8447
-73.6424,42.0851
-73.5819,42.0381
-73.9092,42.0354
-73.7437,41.7599
-73.9199,42.0005
-73.9634,41.5097
-73.7437,41.7599
-73.9596,41.5462
-73.9682,41.5528
-73.7346,42.2251
-73.7659,41.8693
-74.0557,41.6749
-73.5526,42.1113
-73.5108,42.1367
-74.0395,41.4162
-74.0061,41.433
-73.6571,42.176
-73.587,41.7351
-73.7818,42.0902
-73.8979,41.5404
-74.1672,41.6576
-73.8625,42.1219
-73.9333,41.5202
-73.9928,41.7167
-73.5483,42.1868
-73.6912,42.2054
-73.6628,41.5325
-73.7939,41.5603
-73.7552,42.247
-73.9363,41.5824
-73.9063,41.7887
-73.745,41.6615
-73.7574,42.1421
-73.988,41.6056
-74.2163,41.4886
-73.668,42.2596
-73.6885,41.7803
-73.5287,41.9536
-73.9772,41.6535
-74.1036,41.6503
-74.2534,41.5333
-74.0526,41.5372
-74.0104,41.5034
-74.0566,41.4724
-74.3547,41.3878
-74.1092,41.7464
-73.5815,41.4888
-73.5948,41.5749
-73.6463,42.2485
-74.3263,41.6178
-73.6602,41.9896
-74.0781,41.6412
-73.8143,41.747
-73.6783,41.6194
-73.8546,42.0064
-73.8888,41.9272
-73.9517,41.9151
-74.1659,41.4575
-74.1214,41.4497
-73.8013,41.805
-73.8988,41.8502
-73.6945,41.8877
-73.7255,41.5512
-73.9025,42.0579
-74.0591,41.4641
-73.7184,41.7227
-74.1764,41.5596
-74.3779,41.6337
-74.1439,41.616
-73.8876,41.595
-73.5544,41.7759
-73.5556,41.6538
-73.9117,41.7035
-73.7437,41.7599
-73.8621,41.6907
-73.7437,41.7599
-74.7007,41.6516
-74.9152,41.4912
-74.894,41.6693
-74.4304,41.5644
-74.3821,41.5901
-75.0563,41.7673
-74.9466,41.8368
-74.5293,41.9657
-74.9741,41.692
-74.9827,41.6548
-74.5976,41.4776
-74.8968,41.5328
-74.6154,41.7273
-74.7345,41.7349
-75.0343,41.8782
-74.7995,41.4858
-74.5833,41.6545
-74.5127,41.8807
-75.0534,41.8391
-74.7263,41.7143
-74.8516,41.5309
-75.0306,41.7629
-74.631,41.4179
-74.6743,41.7356
-74.9196,41.7784
-74.8358,41.6874
-74.9611,41.7296
-74.6724,41.6838
-74.9949,41.6782
-74.7484,41.7962
-74.827,41.8778
-74.6614,41.7789
-75.0942,41.8644
-74.8028,41.681
-74.5358,41.6918
-75.0107,41.5921
-74.6127,41.8492
-74.9824,41.8142
-75.0071,41.8448
-74.7359,41.8517
-74.4362,41.6515
-74.841,41.4511
-74.6691,41.3786
-74.5872,41.6134
-74.9346,41.9609
-74.7241,41.5691
-74.8178,41.6615
-74.6444,41.7042
-74.7213,41.4443
-74.7554,41.719
-74.8341,41.7285
-74.5841,41.7143
-74.7554,41.719
-74.8654,41.6485
-74.8286,41.8002
-74.5928,41.7708
-74.5815,41.717
-74.5039,41.5877
-74.8888,41.8032
-74.9329,41.5226
-73.6448,43.3115
-73.6294,43.2836
-73.6818,43.329
-73.7825,43.7165
-73.4641,43.2381
-73.8817,43.4839
-74.0249,43.6148
-74.4435,43.8553
-73.6714,43.5766
-73.7205,43.6989
-73.3814,43.0466
-73.8066,43.6451
-73.4326,43.6435
-73.6393,43.4718
-73.4033,43.4614
-73.8369,43.2426
-73.4268,43.1837
-73.7001,43.5156
-73.4784,43.4285
-73.5822,43.2653
-73.7053,43.1803
-73.2978,43.3776
-73.8398,43.1401
-73.503,43.0947
-73.8482,43.3173
-73.5282,43.7463
-73.2731,43.4621
-73.4049,43.3493
-73.5746,43.3149
-73.5071,43.6392
-74.2766,43.7606
-73.9165,43.586
-73.6272,43.4754
-73.6975,43.4167
-73.8228,43.3165
-74.4662,43.9477
-73.5246,43.1001
-73.3031,43.4508
-74.0167,43.0975
-73.9835,43.7811
-74.1299,43.946
-73.8928,43.7138
-73.341,43.4525
-73.7121,43.9869
-74.0873,43.7237
-73.9335,43.7799
-73.645,43.8914
-73.8839,43.1724
-73.8193,43.7312
-73.4123,43.756
-73.9325,43.6754
-73.9215,43.0662
-74.4569,43.6676
-73.3327,43.1828
-73.7408,43.0708
-73.7674,43.8412
-73.6007,43.0878
-73.7304,43.8759
-73.3231,43.1106
-73.5071,43.6978
-73.9495,43.4214
-74.1662,43.9697
-73.4426,43.8463
-73.5917,43.0884
-73.792,43.5003
-73.9364,43.6313
-73.3864,43.5531
-73.466,44.6927
-73.4474,44.6854
-73.6408,44.8816
-73.4719,44.5281
-73.6857,44.4499
-74.0829,44.3985
-74.5947,44.9479
-74.0335,44.8578
-74.5223,44.8282
-74.1731,44.9177
-73.6702,44.6862
-73.4466,44.9773
-74.0741,44.9088
-73.4501,44.8884
-74.6759,44.2867
-73.9355,44.9432
-73.5843,44.4777
-74.3297,44.9417
-74.8581,44.229
-73.4665,43.9526
-73.7192,44.72
-74.5523,44.7233
-73.6011,44.2245
-73.9633,44.882
-73.8685,44.8444
-73.7876,44.9163
-73.3731,44.2807
-74.4929,44.9731
-74.181,44.432
-73.7247,44.3734
-73.7915,44.2555
-73.7731,44.2024
-73.4745,44.4999
-74.2381,44.3375
-73.9841,44.229
-74.6604,44.7469
-73.5491,44.3075
-73.9195,44.7255
-74.2928,44.8482
-73.973,44.8043
-73.5236,44.0876
-74.5603,44.8504
-73.5834,44.9592
-73.673,44.9602
-73.5079,44.0438
-73.5098,44.0612
-73.5772,44.6894
-73.6059,44.1595
-74.6805,44.703
-74.4191,44.8532
-74.6653,44.775
-74.1342,44.7308
-74.2664,44.445
-73.5293,44.5851
-74.556,44.2343
-73.4705,44.0465
-73.4092,44.5264
-74.1729,44.467
-74.0795,44.2802
-73.8087,44.6164
-73.3691,44.9884
-110.0806,34.6475
-111.662,35.1859
-111.6513,35.1981
-112.0524,35.6308
-111.5741,35.2257
-111.6789,35.1545
-112.0524,35.6308
-111.8335,35.2381
-111.6188,35.7504
-111.641,34.9412
-111.95,35.2563
-111.5038,35.9922
-112.9524,36.9763
-112.4979,36.9044
-112.1309,35.9421
-111.3404,34.6616
-110.1434,34.9085
-109.5229,35.2375
-110.2887,35.2857
-110.6729,35.9278
-110.0848,35.4056
-110.3373,34.9814
-110.2652,36.6883
-110.2845,35.8082
-110.9927,35.3365
-111.8229,36.737
-111.463,34.9083
-110.2887,35.2857
-111.4558,36.9147
-110.3875,35.8617
-110.5051,35.7933
-110.8411,36.7093
-111.2686,36.1037
-112.1707,35.5434
